document_id,category,split
KMP-07923,tekno,train
KMP-07924,money,test
KMP-07925,tekno,validation
KMP-07926,global,train
KMP-07927,tekno,train
KMP-07928,money,train
KMP-07929,bola,train
KMP-07930,money,train
KMP-07931,global,train
KMP-07932,bola,train
KMP-07933,tekno,train
KMP-07934,global,train
KMP-07935,tekno,train
KMP-07936,bola,train
KMP-07937,bola,train
KMP-07938,tekno,train
KMP-07939,tekno,validation
KMP-07940,tekno,train
KMP-07941,tekno,train
KMP-07942,tekno,train
KMP-07943,money,train
KMP-07944,money,validation
KMP-07945,bola,validation
KMP-07946,bola,train
KMP-07947,money,test
KMP-07948,global,test
KMP-07949,money,train
KMP-07950,bola,train
KMP-07951,money,train
KMP-07952,money,train
KMP-07953,tekno,test
KMP-07954,money,train
KMP-07955,tekno,train
KMP-07956,tekno,train
KMP-07957,global,train
KMP-07958,bola,train
KMP-07959,money,train
KMP-07960,tekno,train
KMP-07961,tekno,train
KMP-07962,global,train
KMP-07963,money,train
KMP-07964,global,train
KMP-07965,global,validation
KMP-07966,tekno,train
KMP-07967,money,test
KMP-07968,bola,train
KMP-07969,money,train
KMP-07970,bola,train
KMP-07971,global,train
KMP-07972,tekno,train
KMP-07973,money,train
KMP-07974,money,train
KMP-07975,money,train
KMP-07976,bola,train
KMP-07977,bola,train
KMP-07978,money,train
KMP-07979,tekno,train
KMP-07980,tekno,train
KMP-07981,bola,test
KMP-07982,money,train
KMP-07983,tekno,train
KMP-07984,global,test
KMP-07985,global,train
KMP-07986,global,train
KMP-07987,tekno,test
KMP-07988,tekno,validation
KMP-07989,global,train
KMP-07990,bola,train
KMP-07991,bola,train
KMP-07992,bola,train
KMP-07993,bola,train
KMP-07994,money,test
KMP-07995,money,train
KMP-07996,bola,train
KMP-07997,money,validation
KMP-07998,money,train
KMP-07999,bola,train
KMP-08000,money,train
KMP-08001,bola,train
KMP-08002,money,train
KMP-08003,money,train
KMP-08004,bola,train
KMP-08005,global,train
KMP-08006,global,train
KMP-08007,bola,train
KMP-08008,money,test
KMP-08009,global,train
KMP-08010,money,train
KMP-08011,global,validation
KMP-08012,bola,train
KMP-08013,money,train
KMP-08014,bola,train
KMP-08015,money,train
KMP-08016,money,test
KMP-08017,bola,train
KMP-08018,money,validation
KMP-08019,bola,train
KMP-08020,tekno,train
KMP-08021,money,train
KMP-08022,tekno,train
KMP-08023,money,train
KMP-08024,money,train
KMP-08025,bola,train
KMP-08026,tekno,validation
KMP-08027,money,test
KMP-08028,money,train
KMP-08029,tekno,train
KMP-08030,money,train
KMP-08031,global,train
KMP-08032,tekno,validation
KMP-08033,global,train
KMP-08034,global,train
KMP-08035,global,test
KMP-08036,bola,train
KMP-08037,tekno,test
KMP-08038,global,train
KMP-08039,bola,train
KMP-08040,money,test
KMP-08041,global,train
KMP-08042,money,train
KMP-08043,global,train
KMP-08044,bola,train
KMP-08045,bola,train
KMP-08046,global,train
KMP-08047,global,validation
KMP-08048,global,train
KMP-08049,tekno,validation
KMP-08050,tekno,train
KMP-08051,tekno,train
KMP-08052,money,train
KMP-08053,money,train
KMP-08054,tekno,train
KMP-08055,money,train
KMP-08056,tekno,test
KMP-08057,tekno,train
KMP-08058,money,train
KMP-08059,global,train
KMP-08060,tekno,train
KMP-08061,global,train
KMP-08062,money,train
KMP-08063,money,train
KMP-08064,bola,train
KMP-08065,money,train
KMP-08066,bola,train
KMP-08067,global,test
KMP-08068,tekno,train
KMP-08069,tekno,train
KMP-08070,money,train
KMP-08071,bola,validation
KMP-08072,global,train
KMP-08073,money,test
KMP-08074,bola,train
KMP-08075,money,train
KMP-08076,money,train
KMP-08077,tekno,test
KMP-08078,global,train
KMP-08079,tekno,train
KMP-08080,money,train
KMP-08081,tekno,train
KMP-08082,bola,train
KMP-08083,bola,validation
KMP-08084,money,train
KMP-08085,tekno,train
KMP-08086,tekno,train
KMP-08087,money,train
KMP-08088,money,train
KMP-08089,money,test
KMP-08090,tekno,train
KMP-08091,global,train
KMP-08092,tekno,train
KMP-08093,tekno,train
KMP-08094,money,train
KMP-08095,tekno,train
KMP-08096,money,train
KMP-08097,tekno,train
KMP-08098,tekno,train
KMP-08099,tekno,train
KMP-08100,tekno,train
KMP-08101,money,train
KMP-08102,global,train
KMP-08103,global,validation
KMP-08104,tekno,train
KMP-08105,tekno,train
KMP-08106,money,train
KMP-08107,global,train
KMP-08108,global,train
KMP-08109,global,train
KMP-08110,bola,train
KMP-08111,money,train
KMP-08112,bola,train
KMP-08113,global,train
KMP-08114,global,train
KMP-08115,bola,train
KMP-08116,money,test
KMP-08117,tekno,train
KMP-08118,tekno,train
KMP-08119,bola,train
KMP-08120,money,train
KMP-08121,money,train
KMP-08122,global,train
KMP-08123,tekno,train
KMP-08124,tekno,train
KMP-08125,bola,train
KMP-08126,bola,train
KMP-08127,bola,train
KMP-08128,global,train
KMP-08129,tekno,validation
KMP-08130,tekno,train
KMP-08131,bola,validation
KMP-08132,tekno,train
KMP-08133,bola,train
KMP-08134,tekno,train
KMP-08135,global,train
KMP-08136,money,train
KMP-08137,bola,train
KMP-08138,tekno,train
KMP-08139,money,train
KMP-08140,money,train
KMP-08141,tekno,train
KMP-08142,bola,validation
KMP-08143,bola,train
KMP-08144,bola,train
KMP-08145,tekno,train
KMP-08146,tekno,train
KMP-08147,money,train
KMP-08148,global,train
KMP-08149,tekno,validation
KMP-08150,global,train
KMP-08151,global,train
KMP-08152,global,train
KMP-08153,bola,train
KMP-08154,tekno,train
KMP-08155,global,train
KMP-08156,global,train
KMP-08157,bola,train
KMP-08158,money,train
KMP-08159,global,train
KMP-08160,bola,train
KMP-08161,global,train
KMP-08162,money,train
KMP-08163,money,train
KMP-08164,global,train
KMP-08165,tekno,train
KMP-08166,bola,validation
KMP-08167,bola,train
KMP-08168,tekno,train
KMP-08169,tekno,test
KMP-08170,bola,validation
KMP-08171,money,train
KMP-08172,tekno,train
KMP-08173,tekno,train
KMP-08174,tekno,train
KMP-08175,global,test
KMP-08176,money,test
KMP-08177,money,train
KMP-08178,global,train
KMP-08179,money,train
KMP-08180,bola,train
KMP-08181,tekno,train
KMP-08182,tekno,train
KMP-08183,global,test
KMP-08184,money,train
KMP-08185,tekno,train
KMP-08186,tekno,train
KMP-08187,money,train
KMP-08188,tekno,train
KMP-08189,global,train
KMP-08190,global,train
KMP-08191,bola,train
KMP-08192,bola,train
KMP-08193,money,train
KMP-08194,bola,train
KMP-08195,global,train
KMP-08196,tekno,validation
KMP-08197,tekno,test
KMP-08198,tekno,train
KMP-08199,global,train
KMP-08200,global,train
KMP-08201,global,train
KMP-08202,tekno,validation
KMP-08203,tekno,test
KMP-08204,money,train
KMP-08205,tekno,train
KMP-08206,tekno,train
KMP-08207,bola,train
KMP-08208,money,train
KMP-08209,global,train
KMP-08210,tekno,train
KMP-08211,bola,train
KMP-08212,tekno,validation
KMP-08213,global,train
KMP-08214,tekno,train
KMP-08215,bola,test
KMP-08216,bola,test
KMP-08217,tekno,test
KMP-08218,money,train
KMP-08219,money,validation
KMP-08220,bola,train
KMP-08221,tekno,train
KMP-08222,money,train
KMP-08223,money,train
KMP-08224,bola,train
KMP-08225,bola,train
KMP-08226,tekno,train
KMP-08227,bola,validation
KMP-08228,money,train
KMP-08229,money,train
KMP-08230,global,test
KMP-08231,bola,validation
KMP-08232,tekno,train
KMP-08233,tekno,train
KMP-08234,tekno,test
KMP-08235,money,test
KMP-08236,bola,train
KMP-08237,money,train
KMP-08238,tekno,train
KMP-08239,bola,train
KMP-08240,global,train
KMP-08241,bola,validation
KMP-08242,bola,train
KMP-08243,global,train
KMP-08244,bola,train
KMP-08245,global,train
KMP-08246,money,validation
KMP-08247,tekno,test
KMP-08248,money,validation
KMP-08249,global,train
KMP-08250,money,train
KMP-08251,global,train
KMP-08252,money,train
KMP-08253,money,train
KMP-08254,tekno,train
KMP-08255,bola,test
KMP-08256,global,train
KMP-08257,bola,train
KMP-08258,global,train
KMP-08259,tekno,train
KMP-08260,money,train
KMP-08261,tekno,validation
KMP-08262,global,train
KMP-08263,global,test
KMP-08264,money,train
KMP-08265,bola,test
KMP-08266,money,validation
KMP-08267,money,validation
KMP-08268,money,validation
KMP-08269,money,train
KMP-08270,bola,train
KMP-08271,money,test
KMP-08272,tekno,validation
KMP-08273,money,train
KMP-08274,money,train
KMP-08275,tekno,train
KMP-08276,bola,train
KMP-08277,tekno,train
KMP-08278,global,train
KMP-08279,money,train
KMP-08280,bola,train
KMP-08281,tekno,train
KMP-08282,global,validation
KMP-08283,bola,test
KMP-08284,money,test
KMP-08285,tekno,validation
KMP-08286,tekno,validation
KMP-08287,tekno,train
KMP-08288,money,validation
KMP-08289,tekno,train
KMP-08290,money,train
KMP-08291,bola,train
KMP-08292,money,train
KMP-08293,global,validation
KMP-08294,bola,train
KMP-08295,tekno,train
KMP-08296,money,train
KMP-08297,money,train
KMP-08298,money,train
KMP-08299,global,train
KMP-08300,bola,test
KMP-08301,tekno,validation
KMP-08302,tekno,train
KMP-08303,tekno,train
KMP-08304,tekno,validation
KMP-08305,global,train
KMP-08306,money,train
KMP-08307,bola,train
KMP-08308,global,train
KMP-08309,bola,train
KMP-08310,global,train
KMP-08311,money,train
KMP-08312,money,validation
KMP-08313,global,train
KMP-08314,money,train
KMP-08315,money,train
KMP-08316,tekno,train
KMP-08317,bola,train
KMP-08318,tekno,train
KMP-08319,global,test
KMP-08320,tekno,train
KMP-08321,tekno,train
KMP-08322,money,train
KMP-08323,global,train
KMP-08324,global,train
KMP-08325,bola,train
KMP-08326,tekno,train
KMP-08327,bola,validation
KMP-08328,global,train
KMP-08329,tekno,train
KMP-08330,bola,train
KMP-08331,bola,train
KMP-08332,tekno,train
KMP-08333,global,test
KMP-08334,global,train
KMP-08335,bola,validation
KMP-08336,global,train
KMP-08337,tekno,test
KMP-08338,bola,train
KMP-08339,global,train
KMP-08340,global,train
KMP-08341,tekno,train
KMP-08342,money,train
KMP-08343,tekno,validation
KMP-08344,money,validation
KMP-08345,tekno,train
KMP-08346,tekno,train
KMP-08347,bola,train
KMP-08348,money,validation
KMP-08349,tekno,train
KMP-08350,global,train
KMP-08351,tekno,train
KMP-08352,tekno,train
KMP-08353,tekno,train
KMP-08354,global,test
KMP-08355,global,train
KMP-08356,bola,validation
KMP-08357,tekno,test
KMP-08358,tekno,train
KMP-08359,tekno,train
KMP-08360,money,train
KMP-08361,money,test
KMP-08362,money,validation
KMP-08363,bola,train
KMP-08364,tekno,train
KMP-08365,tekno,train
KMP-08366,money,train
KMP-08367,tekno,train
KMP-08368,money,validation
KMP-08369,global,train
KMP-08370,bola,train
KMP-08371,bola,train
KMP-08372,money,test
KMP-08373,money,test
KMP-08374,money,train
KMP-08375,tekno,train
KMP-08376,global,train
KMP-08377,money,train
KMP-08378,money,train
KMP-08379,money,train
KMP-08380,tekno,train
KMP-08381,money,train
KMP-08382,tekno,test
KMP-08383,tekno,train
KMP-08384,bola,train
KMP-08385,bola,train
KMP-08386,global,train
KMP-08387,global,validation
KMP-08388,bola,validation
KMP-08389,money,train
KMP-08390,money,train
KMP-08391,global,train
KMP-08392,bola,train
KMP-08393,money,train
KMP-08394,bola,train
KMP-08395,bola,train
KMP-08396,global,train
KMP-08397,bola,train
KMP-08398,tekno,test
KMP-08399,bola,train
KMP-08400,bola,train
KMP-08401,tekno,train
KMP-08402,bola,validation
KMP-08403,bola,train
KMP-08404,bola,train
KMP-08405,global,train
KMP-08406,money,train
KMP-08407,tekno,validation
KMP-08408,money,validation
KMP-08409,global,train
KMP-08410,global,train
KMP-08411,money,train
KMP-08412,money,train
KMP-08413,bola,train
KMP-08414,money,train
KMP-08415,money,test
KMP-08416,tekno,train
KMP-08417,money,train
KMP-08418,tekno,train
KMP-08419,money,train
KMP-08420,money,train
KMP-08421,bola,train
KMP-08422,bola,train
KMP-08423,global,validation
KMP-08424,global,validation
KMP-08425,money,train
KMP-08426,tekno,train
KMP-08427,money,train
KMP-08428,tekno,train
KMP-08429,money,validation
KMP-08430,global,train
KMP-08431,bola,train
KMP-08432,tekno,train
KMP-08433,global,train
KMP-08434,global,train
KMP-08435,tekno,train
KMP-08436,tekno,train
KMP-08437,bola,train
KMP-08438,global,train
KMP-08439,bola,train
KMP-08440,tekno,train
KMP-08441,bola,train
KMP-08442,bola,train
KMP-08443,global,train
KMP-08444,bola,train
KMP-08445,tekno,train
KMP-08446,money,train
KMP-08447,bola,train
KMP-08448,money,test
KMP-08449,global,train
KMP-08450,tekno,train
KMP-08451,global,train
KMP-08452,bola,train
KMP-08453,global,test
KMP-08454,global,train
KMP-08455,bola,train
KMP-08456,money,train
KMP-08457,money,test
KMP-08458,global,train
KMP-08459,bola,train
KMP-08460,tekno,train
KMP-08461,bola,test
KMP-08462,money,train
KMP-08463,global,train
KMP-08464,bola,train
KMP-08465,tekno,train
KMP-08466,bola,train
KMP-08467,money,train
KMP-08468,bola,train
KMP-08469,money,train
KMP-08470,money,train
KMP-08471,global,train
KMP-08472,global,train
KMP-08473,bola,train
KMP-08474,money,train
KMP-08475,global,train
KMP-08476,tekno,train
KMP-08477,bola,train
KMP-08478,global,train
KMP-08479,bola,validation
KMP-08480,bola,train
KMP-08481,tekno,test
KMP-08482,global,test
KMP-08483,global,train
KMP-08484,bola,train
KMP-08485,bola,train
KMP-08486,money,train
KMP-08487,global,train
KMP-08488,tekno,train
KMP-08489,global,train
KMP-08490,money,train
KMP-08491,bola,train
KMP-08492,bola,train
KMP-08493,bola,train
KMP-08494,bola,train
KMP-08495,bola,train
KMP-08496,bola,train
KMP-08497,bola,train
KMP-08498,tekno,train
KMP-08499,global,test
KMP-08500,global,train
KMP-08501,money,train
KMP-08502,bola,train
KMP-08503,global,train
KMP-08504,money,train
KMP-08505,bola,validation
KMP-08506,bola,train
KMP-08507,bola,train
KMP-08508,money,train
KMP-08509,tekno,test
KMP-08510,tekno,train
KMP-08511,bola,train
KMP-08512,global,train
KMP-08513,bola,validation
KMP-08514,bola,train
KMP-08515,money,validation
KMP-08516,global,train
KMP-08517,bola,train
KMP-08518,tekno,train
KMP-08519,money,test
KMP-08520,bola,train
KMP-08521,money,train
KMP-08522,bola,validation
KMP-08523,tekno,train
KMP-08524,money,test
KMP-08525,global,train
KMP-08526,tekno,train
KMP-08527,global,train
KMP-08528,tekno,train
KMP-08529,global,train
KMP-08530,bola,train
KMP-08531,bola,train
KMP-08532,global,validation
KMP-08533,tekno,train
KMP-08534,bola,validation
KMP-08535,money,validation
KMP-08536,money,test
KMP-08537,tekno,train
KMP-08538,tekno,train
KMP-08539,tekno,train
KMP-08540,global,test
KMP-08541,global,train
KMP-08542,bola,train
KMP-08543,tekno,train
KMP-08544,tekno,train
KMP-08545,bola,train
KMP-08546,money,train
KMP-08547,tekno,test
KMP-08548,tekno,train
KMP-08549,tekno,train
KMP-08550,bola,train
KMP-08551,bola,test
KMP-08552,global,train
KMP-08553,bola,train
KMP-08554,tekno,train
KMP-08555,global,train
KMP-08556,global,train
KMP-08557,money,test
KMP-08558,money,train
KMP-08559,bola,train
KMP-08560,money,train
KMP-08561,global,train
KMP-08562,bola,train
KMP-08563,global,train
KMP-08564,global,train
KMP-08565,money,train
KMP-08566,tekno,train
KMP-08567,money,train
KMP-08568,money,train
KMP-08569,bola,train
KMP-08570,global,train
KMP-08571,tekno,test
KMP-08572,money,train
KMP-08573,tekno,train
KMP-08574,bola,train
KMP-08575,global,train
KMP-08576,bola,train
KMP-08577,global,train
KMP-08578,bola,train
KMP-08579,money,validation
KMP-08580,money,train
KMP-08581,bola,train
KMP-08582,global,train
KMP-08583,money,train
KMP-08584,global,train
KMP-08585,bola,train
KMP-08586,global,train
KMP-08587,global,train
KMP-08588,money,train
KMP-08589,global,train
KMP-08590,global,train
KMP-08591,bola,validation
KMP-08592,tekno,train
KMP-08593,bola,train
KMP-08594,global,train
KMP-08595,global,train
KMP-08596,bola,train
KMP-08597,money,train
KMP-08598,tekno,train
KMP-08599,global,test
KMP-08600,tekno,train
KMP-08601,tekno,validation
KMP-08602,tekno,train
KMP-08603,bola,train
KMP-08604,money,train
KMP-08605,money,train
KMP-08606,global,train
KMP-08607,tekno,train
KMP-08608,bola,train
KMP-08609,global,train
KMP-08610,money,train
KMP-08611,bola,train
KMP-08612,money,train
KMP-08613,global,train
KMP-08614,tekno,train
KMP-08615,global,train
KMP-08616,tekno,test
KMP-08617,bola,train
KMP-08618,money,train
KMP-08619,bola,train
KMP-08620,tekno,train
KMP-08621,money,train
KMP-08622,bola,train
KMP-08623,money,train
KMP-08624,bola,validation
KMP-08625,bola,train
KMP-08626,bola,train
KMP-08627,money,train
KMP-08628,money,train
KMP-08629,bola,train
KMP-08630,global,train
KMP-08631,tekno,train
KMP-08632,bola,train
KMP-08633,bola,train
KMP-08634,money,train
KMP-08635,bola,train
KMP-08636,bola,train
KMP-08637,global,train
KMP-08638,global,train
KMP-08639,tekno,train
KMP-08640,global,train
KMP-08641,tekno,train
KMP-08642,money,train
KMP-08643,global,train
KMP-08644,bola,train
KMP-08645,tekno,train
KMP-08646,global,validation
KMP-08647,bola,train
KMP-08648,global,train
KMP-08649,global,train
KMP-08650,global,train
KMP-08651,bola,train
KMP-08652,money,validation
KMP-08653,bola,train
KMP-08654,bola,train
KMP-08655,global,test
KMP-08656,bola,test
KMP-08657,money,train
KMP-08658,global,validation
KMP-08659,bola,train
KMP-08660,global,train
KMP-08661,money,train
KMP-08662,bola,train
KMP-08663,tekno,test
KMP-08664,bola,train
KMP-08665,bola,train
KMP-08666,bola,train
KMP-08667,money,train
KMP-08668,money,train
KMP-08669,global,train
KMP-08670,global,validation
KMP-08671,tekno,train
KMP-08672,money,train
KMP-08673,global,train
KMP-08674,money,train
KMP-08675,global,train
KMP-08676,bola,train
KMP-08677,money,validation
KMP-08678,bola,train
KMP-08679,tekno,train
KMP-08680,money,train
KMP-08681,tekno,validation
KMP-08682,money,validation
KMP-08683,bola,train
KMP-08684,bola,test
KMP-08685,bola,train
KMP-08686,bola,train
KMP-08687,global,test
KMP-08688,bola,train
KMP-08689,money,train
KMP-08690,global,train
KMP-08691,tekno,train
KMP-08692,tekno,validation
KMP-08693,tekno,test
KMP-08694,bola,train
KMP-08695,tekno,train
KMP-08696,bola,train
KMP-08697,global,train
KMP-08698,bola,train
KMP-08699,money,train
KMP-08700,tekno,train
KMP-08701,bola,test
KMP-08702,global,validation
KMP-08703,money,validation
KMP-08704,bola,test
KMP-08705,bola,test
KMP-08706,bola,train
KMP-08707,money,train
KMP-08708,bola,train
KMP-08709,global,train
KMP-08710,money,test
KMP-08711,tekno,train
KMP-08712,money,train
KMP-08713,tekno,train
KMP-08714,bola,train
KMP-08715,tekno,validation
KMP-08716,money,train
KMP-08717,bola,train
KMP-08718,global,validation
KMP-08719,tekno,train
KMP-08720,tekno,train
KMP-08721,tekno,train
KMP-08722,global,train
KMP-08723,global,train
KMP-08724,tekno,test
KMP-08725,tekno,validation
KMP-08726,tekno,test
KMP-08727,global,train
KMP-08728,bola,validation
KMP-08729,money,train
KMP-08730,bola,train
KMP-08731,tekno,train
KMP-08732,bola,train
KMP-08733,bola,train
KMP-08734,global,train
KMP-08735,global,validation
KMP-08736,global,train
KMP-08737,tekno,train
KMP-08738,tekno,train
KMP-08739,money,train
KMP-08740,global,train
KMP-08741,bola,train
KMP-08742,global,test
KMP-08743,bola,train
KMP-08744,tekno,train
KMP-08745,bola,train
KMP-08746,tekno,train
KMP-08747,global,test
KMP-08748,global,train
KMP-08749,bola,train
KMP-08750,global,train
KMP-08751,tekno,train
KMP-08752,tekno,train
KMP-08753,tekno,train
KMP-08754,bola,train
KMP-08755,tekno,train
KMP-08756,money,train
KMP-08757,tekno,train
KMP-08758,tekno,test
KMP-08759,money,validation
KMP-08760,global,validation
KMP-08761,global,validation
KMP-08762,bola,validation
KMP-08763,tekno,train
KMP-08764,global,train
KMP-08765,money,test
KMP-08766,global,train
KMP-08767,tekno,train
KMP-08768,money,validation
KMP-08769,bola,train
KMP-08770,tekno,train
KMP-08771,bola,train
KMP-08772,global,train
KMP-08773,global,train
KMP-08774,bola,train
KMP-08775,money,test
KMP-08776,global,validation
KMP-08777,money,train
KMP-08778,bola,train
KMP-08779,bola,train
KMP-08780,tekno,train
KMP-08781,global,train
KMP-08782,tekno,train
KMP-08783,global,validation
KMP-08784,bola,train
KMP-08785,tekno,train
KMP-08786,money,train
KMP-08787,money,train
KMP-08788,tekno,train
KMP-08789,global,train
KMP-08790,tekno,train
KMP-08791,tekno,test
KMP-08792,tekno,validation
KMP-08793,tekno,train
KMP-08794,global,train
KMP-08795,tekno,train
KMP-08796,money,train
KMP-08797,money,train
KMP-08798,money,train
KMP-08799,bola,train
KMP-08800,money,train
KMP-08801,bola,train
KMP-08802,tekno,train
KMP-08803,tekno,test
KMP-08804,bola,train
KMP-08805,tekno,train
KMP-08806,bola,validation
KMP-08807,tekno,test
KMP-08808,tekno,test
KMP-08809,global,train
KMP-08810,bola,train
KMP-08811,tekno,train
KMP-08812,global,train
KMP-08813,money,train
KMP-08814,global,test
KMP-08815,bola,train
KMP-08816,money,train
KMP-08817,money,train
KMP-08818,global,train
KMP-08819,global,train
KMP-08820,tekno,test
KMP-08821,global,train
KMP-08822,tekno,train
KMP-08823,tekno,train
KMP-08824,money,train
KMP-08825,bola,train
KMP-08826,bola,train
KMP-08827,bola,train
KMP-08828,money,train
KMP-08829,money,train
KMP-08830,bola,validation
KMP-08831,bola,train
KMP-08832,bola,train
KMP-08833,tekno,train
KMP-08834,bola,train
KMP-08835,bola,train
KMP-08836,money,train
KMP-08837,tekno,train
KMP-08838,money,train
KMP-08839,bola,validation
KMP-08840,tekno,train
KMP-08841,tekno,train
KMP-08842,money,test
KMP-08843,money,validation
KMP-08844,global,train
KMP-08845,global,train
KMP-08846,money,train
KMP-08847,global,test
KMP-08848,bola,train
KMP-08849,tekno,train
KMP-08850,tekno,train
KMP-08851,tekno,train
KMP-08852,tekno,train
KMP-08853,global,validation
KMP-08854,tekno,train
KMP-08855,global,train
KMP-08856,tekno,train
KMP-08857,global,train
KMP-08858,global,test
KMP-08859,bola,test
KMP-08860,money,train
KMP-08861,global,validation
KMP-08862,tekno,train
KMP-08863,global,test
KMP-08864,tekno,validation
KMP-08865,tekno,validation
KMP-08866,global,test
KMP-08867,global,train
KMP-08868,tekno,train
KMP-08869,money,train
KMP-08870,tekno,test
KMP-08871,global,train
KMP-08872,bola,train
KMP-08873,tekno,train
KMP-08874,bola,test
KMP-08875,bola,train
KMP-08876,tekno,train
KMP-08877,bola,train
KMP-08878,money,train
KMP-08879,money,train
KMP-08880,money,train
KMP-08881,tekno,validation
KMP-08882,money,test
KMP-08883,tekno,train
KMP-08884,bola,train
KMP-08885,tekno,train
KMP-08886,tekno,train
KMP-08887,bola,train
KMP-08888,global,train
KMP-08889,bola,train
KMP-08890,money,train
KMP-08891,money,train
KMP-08892,bola,train
KMP-08893,tekno,train
KMP-08894,tekno,train
KMP-08895,global,train
KMP-08896,global,train
KMP-08897,global,train
KMP-08898,global,train
KMP-08899,global,train
KMP-08900,global,train
KMP-08901,tekno,train
KMP-08902,bola,train
KMP-08903,global,train
KMP-08904,bola,train
KMP-08905,tekno,train
KMP-08906,tekno,train
KMP-08907,money,train
KMP-08908,bola,train
KMP-08909,bola,train
KMP-08910,bola,train
KMP-08911,tekno,train
KMP-08912,global,train
KMP-08913,tekno,train
KMP-08914,global,train
KMP-08915,global,train
KMP-08916,money,validation
KMP-08917,money,train
KMP-08918,tekno,train
KMP-08919,global,train
KMP-08920,bola,validation
KMP-08921,global,train
KMP-08922,global,train
KMP-08923,global,train
KMP-08924,bola,train
KMP-08925,global,train
KMP-08926,money,train
KMP-08927,bola,validation
KMP-08928,bola,train
KMP-08929,money,train
KMP-08930,money,test
KMP-08931,tekno,train
KMP-08932,money,validation
KMP-08933,global,train
KMP-08934,global,train
KMP-08935,money,test
KMP-08936,tekno,train
KMP-08937,tekno,train
KMP-08938,global,train
KMP-08939,global,train
KMP-08940,tekno,train
KMP-08941,money,train
KMP-08942,money,train
KMP-08943,global,train
KMP-08944,global,train
KMP-08945,money,test
KMP-08946,tekno,train
KMP-08947,money,train
KMP-08948,bola,test
KMP-08949,global,train
KMP-08950,tekno,train
KMP-08951,bola,train
KMP-08952,global,train
KMP-08953,money,train
KMP-08954,bola,validation
KMP-08955,global,train
KMP-08956,tekno,train
KMP-08957,global,train
KMP-08958,money,validation
KMP-08959,global,train
KMP-08960,money,train
KMP-08961,tekno,train
KMP-08962,money,train
KMP-08963,money,train
KMP-08964,money,train
KMP-08965,bola,train
KMP-08966,bola,train
KMP-08967,tekno,test
KMP-08968,money,train
KMP-08969,tekno,train
KMP-08970,global,train
KMP-08971,global,train
KMP-08972,bola,validation
KMP-08973,tekno,train
KMP-08974,bola,train
KMP-08975,tekno,train
KMP-08976,bola,train
KMP-08977,bola,train
KMP-08978,global,train
KMP-08979,money,train
KMP-08980,money,train
KMP-08981,tekno,train
KMP-08982,global,train
KMP-08983,global,validation
KMP-08984,bola,validation
KMP-08985,global,train
KMP-08986,global,train
KMP-08987,bola,train
KMP-08988,tekno,train
KMP-08989,global,test
KMP-08990,global,train
KMP-08991,tekno,train
KMP-08992,money,train
KMP-08993,money,train
KMP-08994,global,train
KMP-08995,money,train
KMP-08996,bola,train
KMP-08997,bola,test
KMP-08998,global,test
KMP-08999,money,test
KMP-09000,global,validation
KMP-09001,money,train
KMP-09002,tekno,test
KMP-09003,tekno,train
KMP-09004,tekno,train
KMP-09005,tekno,test
KMP-09006,tekno,train
KMP-09007,bola,train
KMP-09008,bola,train
KMP-09009,tekno,train
KMP-09010,tekno,train
KMP-09011,global,train
KMP-09012,money,train
KMP-09013,global,train
KMP-09014,tekno,validation
KMP-09015,money,train
KMP-09016,global,train
KMP-09017,money,validation
KMP-09018,money,train
KMP-09019,global,train
KMP-09020,global,train
KMP-09021,bola,train
KMP-09022,tekno,train
KMP-09023,global,test
KMP-09024,global,train
KMP-09025,bola,train
KMP-09026,global,test
KMP-09027,global,train
KMP-09028,tekno,train
KMP-09029,bola,train
KMP-09030,global,train
KMP-09031,global,train
KMP-09032,money,train
KMP-09033,tekno,train
KMP-09034,money,train
KMP-09035,money,train
KMP-09036,tekno,test
KMP-09037,tekno,train
KMP-09038,bola,test
KMP-09039,money,train
KMP-09040,global,train
KMP-09041,global,train
KMP-09042,money,test
KMP-09043,global,train
KMP-09044,bola,train
KMP-09045,tekno,train
KMP-09046,bola,train
KMP-09047,tekno,validation
KMP-09048,bola,train
KMP-09049,tekno,train
KMP-09050,bola,train
KMP-09051,bola,test
KMP-09052,money,test
KMP-09053,money,test
KMP-09054,bola,train
KMP-09055,bola,train
KMP-09056,money,test
KMP-09057,global,train
KMP-09058,bola,validation
KMP-09059,global,train
KMP-09060,global,train
KMP-09061,global,train
KMP-09062,bola,train
KMP-09063,tekno,train
KMP-09064,global,train
KMP-09065,tekno,train
KMP-09066,money,train
KMP-09067,tekno,train
KMP-09068,money,train
KMP-09069,money,train
KMP-09070,bola,train
KMP-09071,global,train
KMP-09072,global,test
KMP-09073,bola,train
KMP-09074,money,train
KMP-09075,bola,train
KMP-09076,bola,train
KMP-09077,bola,train
KMP-09078,bola,train
KMP-09079,bola,train
KMP-09080,bola,train
KMP-09081,tekno,train
KMP-09082,money,train
KMP-09083,money,train
KMP-09084,money,train
KMP-09085,tekno,train
KMP-09086,money,train
KMP-09087,tekno,train
KMP-09088,bola,train
KMP-09089,money,train
KMP-09090,tekno,train
KMP-09091,bola,train
KMP-09092,global,train
KMP-09093,global,train
KMP-09094,bola,train
KMP-09095,global,train
KMP-09096,bola,validation
KMP-09097,bola,train
KMP-09098,global,train
KMP-09099,bola,train
KMP-09100,global,train
